0	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.05	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.1	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.15	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.2	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.25	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.3	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.35	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.4	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.45	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.5	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.55	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.6	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.65	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.7	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.75	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.8	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.85	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437	-68.437
0.9	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
0.95	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.05	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.1	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.15	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.2	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.25	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.3	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.35	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.4	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.45	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.5	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.55	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.6	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.65	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.7	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.75	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.8	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.85	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.9	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
1.95	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.05	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.1	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.15	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.2	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.25	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.3	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.35	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.4	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.45	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.5	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.55	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.6	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.65	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.7	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.75	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.8	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.85	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.9	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
2.95	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436	-68.436
