0	0	0	0	0	0	0	0	0	0	0
0.05	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156
0.1	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155
0.15	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155
0.2	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155
0.25	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155
0.3	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155
0.35	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155	-0.030155
0.4	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156
0.45	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156
0.5	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156	-0.030156
0.55	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157
0.6	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157	-0.030157
0.65	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158
0.7	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158	-0.030158
0.75	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159
0.8	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159
0.85	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159	-0.030159
0.9	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016
0.95	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016	-0.03016
1	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161
1.05	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161	-0.030161
1.1	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162
1.15	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162	-0.030162
1.2	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163
1.25	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163	-0.030163
1.3	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164
1.35	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164	-0.030164
1.4	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165
1.45	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165	-0.030165
1.5	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166
1.55	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166	-0.030166
