0	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.05	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.1	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.15	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.2	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.25	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.3	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.35	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.4	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.45	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.5	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.55	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.6	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.65	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.7	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.75	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.8	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.85	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.9	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
0.95	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.05	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.1	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.15	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.2	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.25	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.3	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.35	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.4	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.45	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.5	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.55	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
1.6	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06	2.4227e-06
